Unnamed: 0,title,recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played
3,The Elder Scrolls V Skyrim,1440014,english,FUCKIN' LOVE DRAGONS.,1320984179,1320984179,TRUE,0,0,0,1,TRUE,FALSE,FALSE,7.66E+16,519,29,13505,0,12893,1494974294
4,The Elder Scrolls V Skyrim,110335,english,Cya my life.,1320983930,1320983930,TRUE,0,0,0.46875,0,TRUE,FALSE,FALSE,7.66E+16,831,53,5075,0,4963,1399349872
5,The Elder Scrolls V Skyrim,166830,english,Yo get this shit.,1320982608,1320982608,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,84,4,7097,0,3859,1533131667
6,The Elder Scrolls V Skyrim,2447538,english,Awesome.,1320981482,1320981482,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,132,3,23001,0,18325,1434196701
7,The Elder Scrolls V Skyrim,135321,english,Quality RPG action. Even if the UI is balls.,1320979754,1320979754,TRUE,0,0,0.476190478,1,TRUE,FALSE,FALSE,7.66E+16,423,152,2321,0,2138,1375034426
8,The Elder Scrolls V Skyrim,637657,english,It's an Elder Scrolls game! It's perfect and there is absolutely nothing wrong with it!,1320979478,1320979478,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,592,7,21853,0,15493,1441115298
9,The Elder Scrolls V Skyrim,1026494,english,I highly reccomend this electronic landscape simulator,1320978457,1320978457,TRUE,2,0,0.528487206,1,TRUE,FALSE,FALSE,7.66E+16,321,2,31059,0,10017,1563495799
10,The Elder Scrolls V Skyrim,1519647,english,"Buy this game and let it consume your life, forget friends, food, toilet ect., play this game and/or DIE!",1320977922,1320977922,TRUE,7,0,0.614467084,1,TRUE,FALSE,FALSE,7.66E+16,306,57,28905,1,25006,1601888202
11,The Elder Scrolls V Skyrim,927435,english,One of the few AAA titles that won't disappoint this year.,1320977765,1320977765,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,341,5,6355,0,6155,1417226652
12,The Elder Scrolls V Skyrim,894853,english,"A mix of magic and fighting, this game is scary.  I was scared the whole time whilst using both magic and fighting.  The fighting was really intense as well as the magic.  I was killing a dragon using magic and fighting. Once I was in a cave using magic while at the same exact time someone came from behind and I used fighting to fight him off.",1320977436,1320977436,TRUE,0,0,0,1,TRUE,FALSE,FALSE,7.66E+16,78,5,2081,0,1970,1379164144
13,The Elder Scrolls V Skyrim,1639556,english,"goodbye ma, goodbye pa, and GOODBYE GIRLFRIENDS BREASTS!!!!!",1320976556,1320976556,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,1018,133,16018,0,14470,1444222928
14,The Elder Scrolls V Skyrim,1947524,english,Mylife is Over,1320974250,1320974250,TRUE,0,0,0,1,TRUE,FALSE,FALSE,7.66E+16,407,30,35873,0,33041,1589900266
15,The Elder Scrolls V Skyrim,939550,english,Get this game nao or you smell.,1320971789,1320971789,TRUE,0,0,0,5,TRUE,FALSE,FALSE,7.66E+16,492,9,19517,0,12198,1505168658
16,The Elder Scrolls V Skyrim,2488479,english,This game gave me puberty. Again. Twice.,1320971304,1320971304,TRUE,0,0,0,1,TRUE,FALSE,FALSE,7.66E+16,271,6,45390,0,32928,1598652124
17,The Elder Scrolls V Skyrim,3479885,english,Just buy it and don't question it.,1320971139,1320971139,TRUE,1,0,0.5289855,1,TRUE,FALSE,FALSE,7.66E+16,1175,7,28286,0,22536,1508586665
18,The Elder Scrolls V Skyrim,2202748,english,How the Fuck can you NOT buy this?,1320971030,1320971030,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,134,7,54220,0,40228,1498100009
19,The Elder Scrolls V Skyrim,602774,english,Get it!,1320969679,1320969679,TRUE,1,0,0.523809552,0,TRUE,FALSE,FALSE,7.66E+16,762,50,14371,0,11340,1446844071
20,The Elder Scrolls V Skyrim,1796785,english,Elder Scrolls... enough said,1320969016,1320969016,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,96,1,34575,0,25065,1547082965
21,The Elder Scrolls V Skyrim,3419012,english,This game is a MUST BUY!!,1320968893,1320968893,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,186,6,4318,0,2865,1473977554
22,The Elder Scrolls V Skyrim,1352824,english,IT IS AWSOME BUY IT!!!!!!!!!!!!!!!,1320966421,1320966421,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,498,25,8290,0,4073,1445792669
23,The Elder Scrolls V Skyrim,439117,english,This game is really good.,1320966355,1320966355,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,256,6,33823,0,10651,1548153853
24,The Elder Scrolls V Skyrim,1651971,english,its awesome u should try it!,1320966117,1320966117,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,71,4,9790,0,9690,1382374794
25,The Elder Scrolls V Skyrim,3715421,english,It's a TES game. Bethesda made it. What more do you need?,1320965470,1320965470,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,224,6,58509,0,53751,1463796296
26,The Elder Scrolls V Skyrim,674018,english,Lulz who do i fight: dragons or mudcrabs?,1320964605,1320964605,TRUE,0,0,0,1,TRUE,FALSE,FALSE,7.66E+16,243,14,18533,0,16364,1542508248
27,The Elder Scrolls V Skyrim,876454,english,"I highly recommend this game.  No shit it's totally awesome.  I could write a review on it and all but come on... you've heard of it, just get it.",1320963433,1320963433,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,599,12,30420,0,13574,1564707310
28,The Elder Scrolls V Skyrim,559441,english,Lusty argonian maid.,1320963211,1320963211,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,660,20,5363,0,3175,1512889589
29,The Elder Scrolls V Skyrim,5357721,english,"If you do not own this game, you are not worthy of my attention.  You are most likely a sad, pathetic individual and i pitty you.

Purchase SKYRIM immediately.

xoxo.",1320959186,1320959186,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,136,9,16389,0,8453,1600436536
30,The Elder Scrolls V Skyrim,678993,english,RAD!,1320953933,1320953933,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,338,8,5398,0,4700,1377048510
31,The Elder Scrolls V Skyrim,4614348,english,Hell yeah!  Pre-ordered.,1320950337,1320950337,TRUE,1,0,0.479696572,1,TRUE,FALSE,FALSE,7.66E+16,529,42,16354,0,13321,1546769080
32,The Elder Scrolls V Skyrim,1879065,english,"DRAGONS, get hype!",1320947799,1320947799,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,913,4,3447,0,3125,1430627000
33,The Elder Scrolls V Skyrim,1368281,english,Another way to hurt the gamers send a CD and let em wait. Pirates are playing yet,1320946957,1320946957,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,249,16,19161,0,18625,1456566590
34,The Elder Scrolls V Skyrim,909100,english,OMG GEEEEEEEEEEEEEEEEEEET!,1320946957,1320946957,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,413,1,12459,0,5958,1429048236
35,The Elder Scrolls V Skyrim,333583,english,I recommend this game.,1320945900,1320945900,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,115,7,8359,0,8359,1332399600
36,The Elder Scrolls V Skyrim,581418,english,Woke up in the morning to play some skyrim and I... JIZZED IN MY PANTS,1320945711,1320945711,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,154,12,4326,0,3004,1409975486
37,The Elder Scrolls V Skyrim,2714097,english,Do i even need to recommend this? I think you already know that this is the game you have been waiting for...,1320939839,1320939839,TRUE,0,0,0,1,TRUE,FALSE,FALSE,7.66E+16,412,13,34412,0,13937,1471963274
38,The Elder Scrolls V Skyrim,153409,english,'Open-world fantasy epic'--and you still have reservations?  What's it take to impress you then?,1320932870,1320932870,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,212,2,25372,0,25372,1366009200
39,The Elder Scrolls V Skyrim,3162269,english,Just buy it.,1320932293,1320932293,TRUE,0,0,0.486891389,1,TRUE,FALSE,FALSE,7.66E+16,910,15,19589,0,13763,1552412398
40,The Elder Scrolls V Skyrim,1227039,english,Buy it.,1320929946,1320929946,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,176,1,17983,0,10698,1491721104
41,The Elder Scrolls V Skyrim,1756202,english,"""Other crap filled the gap while I waited to begin / The adventure of my life / In the laaand of Skyriiim!""",1320926442,1320926442,TRUE,0,0,0,2,TRUE,FALSE,FALSE,7.66E+16,162,3,982,0,982,1321603200
42,The Elder Scrolls V Skyrim,195284,english,Yes.,1320919537,1320919537,TRUE,1,0,0.502262473,0,TRUE,FALSE,FALSE,7.66E+16,223,3,9389,0,8572,1574592676
43,The Elder Scrolls V Skyrim,725035,english,nuff said!!!,1320917758,1320917758,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,99,12,69267,0,40272,1583843608
44,The Elder Scrolls V Skyrim,1066479,english,Epic dragonslaying is epic.  Nuff said.,1320913015,1320913015,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,155,22,5484,0,4105,1479447632
45,The Elder Scrolls V Skyrim,834482,english,Dragons.,1320912540,1320912540,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,122,4,10433,0,8579,1549251245
46,The Elder Scrolls V Skyrim,2835749,english,"This is such a great game. I've already created a level 21 Nord character. Boy, it's a blast. The graphics are stunning! You can see the details on each individual plant and leaf. One leaf blew right by my face as I was walking down the beaten path of a mountain and I sat there for literally 15 minutes just thinking ""wow"" at the magnificent detail of the leaf. This is the greatest game of the century, until another good game comes. I wouldn't be surprised if I were to have a ""special"" time with some of the female models in this game. They are that realistic. 

This is the greatest game in the world!! I love it!!",1320909942,1320909942,TRUE,0,1,0,9,TRUE,FALSE,FALSE,7.66E+16,293,5,3701,0,3553,1567952160
47,The Elder Scrolls V Skyrim,3567687,english," The Elder Scrolls V: Skyrim.... Epic

Buy.",1320904217,1320904217,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,221,12,5375,0,5242,1595956041
48,The Elder Scrolls V Skyrim,2102938,english,"If you don't get this game. 

You never loved yourself",1320899167,1320899167,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,169,10,7793,0,5846,1561100688
49,The Elder Scrolls V Skyrim,3298916,english,HOW CAN U NOT WANT TO PLAY THIS!?!?!?!?,1320899111,1320899111,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,206,3,32191,0,28330,1583212415
50,The Elder Scrolls V Skyrim,4265713,english,Good Game coming out :D,1320898143,1320898143,TRUE,1,0,0.458404064,1,TRUE,FALSE,FALSE,7.66E+16,675,11,23503,0,13666,1599557213
51,The Elder Scrolls V Skyrim,3373694,english,Buy it!,1320897363,1320897363,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,106,7,20371,0,7260,1552942407
52,The Elder Scrolls V Skyrim,2457885,english,"I have been watching this one, carefully reviewing the prereviews, watching Dev videos and so on ... it's going to be an epic RPG, possibly hundreds of hours long to play .... a game that will redifne single player games.",1320897298,1320897298,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,55,2,72108,0,54699,1484926073
53,The Elder Scrolls V Skyrim,2883388,english,1,1320896779,1320896779,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,660,15,12033,0,11137,1512479412
54,The Elder Scrolls V Skyrim,1383114,english,Real Gamers don't complain they don't have enough money for their favorite games.  They starve themselves for the chance to play.,1320895192,1320895192,TRUE,1,0,0.501430511,0,TRUE,FALSE,FALSE,7.66E+16,603,14,9438,0,9386,1492834285
55,The Elder Scrolls V Skyrim,4677849,english,I shouldn't even have to recommend this. You should just buy it.,1320891564,1320891564,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,211,8,11046,0,7858,1558653942
56,The Elder Scrolls V Skyrim,3102611,english,Im soo excited i nearly pooped myself.,1320890014,1320890014,TRUE,1,0,0.511627913,0,TRUE,FALSE,FALSE,7.66E+16,151,3,20587,0,9365,1443408121
57,The Elder Scrolls V Skyrim,3063494,english,"Elder Scrolls just gets better and better, if you loved Morrowind and Oblivion. You will love Skyrim!",1320888937,1320888937,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,87,7,25696,0,19916,1575775401
58,The Elder Scrolls V Skyrim,551871,english,"Haven't played it yet, but it looks cool.",1320886869,1320886869,TRUE,1,0,0.532967031,3,TRUE,FALSE,FALSE,7.66E+16,399,16,157714,0,25373,1568242316
59,The Elder Scrolls V Skyrim,1210119,english,"Holy shit, what is this?
Forged in God's very flames.",1320886206,1320886206,TRUE,0,0,0,6,TRUE,FALSE,FALSE,7.66E+16,823,17,12232,0,4800,1586397050
60,The Elder Scrolls V Skyrim,1359765,english,"
",1320882871,1320882871,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,274,4,57348,0,33543,1576035988
61,The Elder Scrolls V Skyrim,2404006,english,OMFG!!!,1320878480,1320878480,TRUE,0,0,0,1,TRUE,FALSE,FALSE,7.66E+16,363,2,13899,0,13298,1543252489
62,The Elder Scrolls V Skyrim,448045,english,"yet another awesome RPG witth spiffy graphics from that game company with a hard to pronounce name
",1320877179,1320877179,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,319,53,8460,0,7098,1478226342
63,The Elder Scrolls V Skyrim,850565,english,It will probably be good. Only one more day till release.,1320877161,1320877161,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,386,5,19419,0,12906,1564608650
64,The Elder Scrolls V Skyrim,2602467,english,This game is probably the only game that you will play every day... for the rest of your life,1320872523,1320872523,TRUE,0,0,0,2,TRUE,FALSE,FALSE,7.66E+16,168,4,25260,0,16165,1477837331
65,The Elder Scrolls V Skyrim,5335154,english,game of the year fuck yeah,1320872389,1320872389,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,629,30,34189,0,11488,1557258022
66,The Elder Scrolls V Skyrim,3200325,english,Skyrim better live up to the hype. I'm hoping it will.,1320871927,1320871927,TRUE,0,0,0,1,TRUE,FALSE,FALSE,7.66E+16,92,14,8929,0,8929,1359792000
67,The Elder Scrolls V Skyrim,2036935,english,"Game of the year, at least :D",1320867832,1320867832,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,437,21,5964,0,3430,1512599569
68,The Elder Scrolls V Skyrim,2591126,english,SKYRIM,1320862663,1320862663,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,268,4,18381,0,15580,1471740275
69,The Elder Scrolls V Skyrim,3706582,english,I cant fuckin wait...,1320855953,1320855953,TRUE,0,0,0,1,TRUE,FALSE,FALSE,7.66E+16,523,25,4934,0,3432,1513027098
70,The Elder Scrolls V Skyrim,13776,english,SHII,1320855442,1320855442,TRUE,0,0,0,1,TRUE,FALSE,FALSE,7.66E+16,220,6,10480,0,9486,1560258987
71,The Elder Scrolls V Skyrim,317774,english,This game is awesome just like all the other Elder Scrolls!,1320854581,1320854581,TRUE,1,0,0.523809552,0,TRUE,FALSE,FALSE,7.66E+16,845,94,1587,0,1482,1442927200
72,The Elder Scrolls V Skyrim,4177827,english,http://www.youtube.com/watch?v=j50u0zUeCmU,1320854147,1320854147,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,483,7,15601,0,12410,1477867555
73,The Elder Scrolls V Skyrim,3638004,english,"It Stole Sprinting From The ""Call of Duty"" Series",1320851388,1320851388,TRUE,0,0,0,4,TRUE,FALSE,FALSE,7.66E+16,393,7,16456,0,9354,1558716596
74,The Elder Scrolls V Skyrim,620533,english,I JUST FUCKING WANT TO BE A GODDAMN VIKING FUCK,1320839276,1320839276,TRUE,0,0,0,4,TRUE,FALSE,FALSE,7.66E+16,438,33,6414,0,6243,1541375767
75,The Elder Scrolls V Skyrim,5218904,english,Best-Rpg-of-the-Year.,1320836666,1320836666,TRUE,7,0,0.620790243,0,TRUE,FALSE,FALSE,7.66E+16,1505,141,7757,0,7699,1390513283
76,The Elder Scrolls V Skyrim,771483,english,"HOLY SHIT, WHAT IS THIS, FORGED IN GOD'S VERY FLAME? DO MY EYES, TELL ME LIES, A NEW ELDER SCROLLS GAME? TIME IS NIGH, I MUST FLY, VENTURE FORTH ON MY QUEST. GOODBYE MA, GOODBYE PA, AND GOODBYE GIRLFRIEND'S BREAST. SO I'LL BE OFF, AZEROTH. CATCH YOU LATER, HYRULE. I'LL BE GONE, ALBION, I'M NO LONGER YOUR FOOL! OTHER CRAP FILLED THE GAP AS I WAITED TO BEGIN, THE ADVENTURE OF MY LIFE IN THE LAND OF SKYRIM!",1320827569,1320827569,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,764,27,7661,0,4240,1425634341
77,The Elder Scrolls V Skyrim,536555,english,There aren't enough GOTY awards to accurately describe this game,1320825355,1320825355,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,787,9,12066,0,5615,1469140348
78,The Elder Scrolls V Skyrim,2403949,english,Looks wonderful!!,1320816287,1320816287,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,103,17,6942,0,2799,1477154623
79,The Elder Scrolls V Skyrim,148140,english,this will be one of the best rpg games of 2011 and 2012 guys! deffently worth a buy!,1320811651,1320811651,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,283,16,19138,0,13906,1476670391
80,The Elder Scrolls V Skyrim,3103029,english,Play this. Love it.,1320811611,1320811611,TRUE,1,0,0.527027071,1,TRUE,FALSE,FALSE,7.66E+16,480,14,6925,0,6730,1529299984
81,The Elder Scrolls V Skyrim,1150952,english,Good.,1320810888,1320810888,TRUE,1,0,0.519230783,0,TRUE,FALSE,FALSE,7.66E+16,222,33,6484,0,6474,1395321711
82,The Elder Scrolls V Skyrim,766081,english,Yes!!!,1320810723,1320810723,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,346,6,44988,0,40577,1584325912
83,The Elder Scrolls V Skyrim,86368,english,Seriously...I don't have to make a case for this one,1320810171,1320810171,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,89,2,21079,0,15074,1423460611
84,The Elder Scrolls V Skyrim,987337,english,"You want to see Open World? You are looking for ""The RPG of the Year""? This is what you need! Get it, NOW!",1320809781,1320809781,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,136,7,6024,0,5374,1393021317
85,The Elder Scrolls V Skyrim,1065044,english,Easily one of the Best RPG game of the Year!,1320809270,1320809270,TRUE,0,0,0,3,TRUE,FALSE,FALSE,7.66E+16,308,5,17206,0,14070,1546591893
86,The Elder Scrolls V Skyrim,3813120,english,Epic!,1320805037,1320805037,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,299,10,64708,0,21594,1591783968
87,The Elder Scrolls V Skyrim,377008,english,This game...,1320803345,1320803345,TRUE,0,0,0,1,TRUE,FALSE,FALSE,7.66E+16,935,1,13158,0,9443,1487270452
88,The Elder Scrolls V Skyrim,1227072,english,"Waifu Simulator 2011, OH THANK YOU BETHESDA.",1320803274,1320803274,TRUE,0,0,0,2,TRUE,FALSE,FALSE,7.66E+16,556,45,5353,0,4736,1374189501
89,The Elder Scrolls V Skyrim,606065,english,"GET IT YOU GNOMERS! :P Fourms be damned, Skyrim will suck me in for a week or three, bye! ;)",1320802628,1320802628,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,207,5,77159,0,31836,1464554717
90,The Elder Scrolls V Skyrim,2617723,english,"BUY THIS SHIT, LIKE RIGHT NOW YOU STUPID FUCKERS",1320801488,1320801488,TRUE,0,0,0.46028161,2,TRUE,FALSE,FALSE,7.66E+16,520,16,15445,0,15128,1421193123
